Time [s],Channel 2
393.339688800,0
393.840027680,1
393.840521920,0
394.340892320,1
394.341663200,0
394.842191680,1
394.842846400,0
395.343416000,1
395.344154880,0
395.844690400,1
395.845354720,0
396.345883520,1
396.346632800,0
396.847137120,1
396.847764800,0
397.348264960,1
397.349334720,0
397.850099200,1
397.851018240,0
398.351660640,1
398.352605760,0
398.853257920,1
398.854101600,0
399.354737280,1
399.355417120,0
399.855853440,1
399.856468960,0
400.356899360,1
400.357653280,0
400.858093600,1
400.858739520,0
401.359171360,1
401.359881760,0
401.860325120,1
401.860915200,0
402.361348640,1
402.361876000,0
402.862186560,1
402.862646880,0
403.362955840,1
403.363475200,0
403.863788640,1
403.864261120,0
404.364595840,1
404.365333280,0
404.865875360,1
404.866608800,0
405.367768320,1
405.368512160,0
405.869090880,1
405.869748320,0
406.370258080,1
406.370960000,0
406.871462240,1
406.872055520,0
407.372556960,1
407.373554720,0
407.874201280,1
407.875067360,0
408.375700160,1
408.376636160,0
408.877275840,1
408.878086560,0
409.378736800,1
409.379445920,0
409.879972640,1
409.880582720,0
410.381029920,1
410.381736960,0
410.882260640,1
410.882872960,0
411.383389440,1
411.384102720,0
411.884617280,1
411.885228000,0
412.385658560,1
412.386380320,0
412.886817600,1
412.887463520,0
413.387893600,1
413.388580640,0
413.888994880,1
413.889631200,0
414.390102240,1
414.391056480,0
414.891738720,1
414.892616960,0
415.393270560,1
415.394225920,0
415.895059680,1
415.895931840,0
416.396568480,1
416.397539040,0
416.898168000,1
416.899027200,0
417.399836960,1
417.400788320,0
417.901496640,1
417.902388640,0
418.403016480,1
418.403913760,0
418.904695520,1
418.905572320,0
419.406502400,1
419.407224000,0
419.908171520,1
419.908925280,0
420.409543840,1
420.410274720,0
420.910707360,1
420.911307360,0
421.411735680,1
421.412450240,0
421.912902400,1
421.913568640,0
422.414003200,1
422.414731520,0
422.915167680,1
422.915769440,0
423.416201760,1
423.416931040,0
423.917818400,1
423.918720800,0
424.419372160,1
424.420313120,0
424.920990240,1
424.921888800,0
425.422536800,1
425.423507680,0
425.924156960,1
425.924980800,0
426.425642240,1
426.426573760,0
426.927244800,1
426.928087200,0
427.428724160,1
427.429734240,0
427.930378880,1
427.931218880,0
428.431883840,1
428.432864800,0
428.933570080,1
428.934313920,0
429.434866560,1
429.435829120,0
429.936816640,1
429.937892160,0
430.438625280,1
430.439562560,0
430.940743200,1
430.941590080,0
431.442230240,1
431.443181440,0
431.943879840,1
431.944791680,0
432.445672640,1
432.446649600,0
432.947335840,1
432.948208800,0
433.448874080,1
433.449840160,0
433.950528160,1
433.951256160,0
434.473279360,1
434.474147360,0
434.974953440,1
434.975834560,0
435.476428320,1
435.477355840,0
435.978521440,1
435.979380800,0
436.480631200,1
436.481623840,0
436.982841440,1
436.983784000,0
437.484428000,1
437.485187360,0
437.985765440,1
437.986520160,0
438.487038400,1
438.487803840,0
438.988536320,1
438.989133920,0
