Time [s],Channel 1,Channel 2
39.745031520,0,0
40.245060960,1,0
40.245158080,1,1
40.745200480,0,1
40.745308800,0,0
41.245336000,1,0
41.245455040,1,1
41.745464640,0,1
41.745565440,0,0
42.245596000,1,0
42.245684800,1,1
42.745723680,0,1
42.745836320,0,0
43.245861600,1,0
43.245958720,1,1
43.745991360,0,1
43.746095040,0,0
44.246111360,1,0
44.246244320,1,1
44.746294560,0,1
44.746407360,0,0
45.246437280,1,0
45.246538400,1,1
45.746577120,0,1
45.746684480,0,0
46.246710400,1,0
46.246827520,1,1
46.746842240,0,1
46.746949440,0,0
47.246972480,1,0
47.247064480,1,1
47.747098400,0,1
47.747211360,0,0
48.247236800,1,0
48.247334080,1,1
48.747372480,0,1
48.747490560,0,0
49.247511680,1,0
49.247609600,1,1
49.747673440,0,1
49.747786560,0,0
50.247821920,1,0
50.247923200,1,1
50.747964800,0,1
50.748073280,0,0
51.248108160,1,0
51.248235360,1,1
51.748250880,0,1
51.748354240,0,0
52.248409600,1,0
52.248497760,1,1
52.748538880,0,1
52.748652960,0,0
53.248683840,1,0
53.248787040,1,1
53.748819840,0,1
53.748925920,0,0
54.248941760,1,0
54.249036960,1,1
54.749078880,0,1
54.749190720,0,0
55.249223520,1,0
55.249326400,1,1
55.749359840,0,1
55.749469760,0,0
56.249491520,1,0
56.249609600,1,1
56.749631840,0,1
56.749741120,0,0
57.249796480,1,0
57.249885280,1,1
57.749926560,0,1
57.750035840,0,0
58.250064960,1,0
58.250162880,1,1
58.750202400,0,1
58.750314080,0,0
59.250331040,1,0
59.250428320,1,1
59.750472160,0,1
59.750588160,0,0
60.250623040,1,0
60.250726400,1,1
60.750764800,0,1
60.750871200,0,0
61.250905920,1,0
61.251024640,1,1
61.751041120,0,1
61.751139040,0,0
62.251174240,1,0
62.251266080,1,1
62.751308640,0,1
62.751418080,0,0
63.251459200,1,0
63.251560160,1,1
63.751594880,0,1
63.751704000,0,0
64.251724640,1,0
64.251817120,1,1
64.751867520,0,1
64.751981280,0,0
65.252011200,1,0
65.252111360,1,1
65.752146720,0,1
65.752246880,0,0
66.252273920,1,0
66.252392160,1,1
66.752410080,0,1
66.752518880,0,0
67.252550400,1,0
67.252642240,1,1
67.752684320,0,1
67.752789920,0,0
68.252826080,1,0
68.252925920,1,1
68.752983520,0,1
68.753093920,0,0
69.253111840,1,0
69.253211840,1,1
69.753256160,0,1
69.753369760,0,0
70.253397600,1,0
70.253494880,1,1
70.753539040,0,1
70.753646240,0,0
71.253678880,1,0
71.253797440,1,1
71.753814080,0,1
71.753949280,0,0
72.253946400,1,0
72.254040160,1,1
72.754106720,0,1
72.754220640,0,0
73.254250720,1,0
73.254349600,1,1
73.754380800,0,1
73.754488480,0,0
74.254504640,1,0
74.254600320,1,1
74.754651040,0,1
74.754766080,0,0
75.254797600,1,0
75.254901920,1,1
75.754945600,0,1
75.755065600,0,0
76.255084320,1,0
76.255205280,1,1
76.755223040,0,1
76.755324800,0,0
77.255356800,1,0
77.255449760,1,1
77.755487200,0,1
77.755600800,0,0
78.255625280,1,0
78.255719680,1,1
78.755762080,0,1
78.755877440,0,0
79.255895200,1,0
79.255993440,1,1
79.756038240,0,1
79.756147680,0,0
80.256192480,1,0
80.256292960,1,1
80.756330240,0,1
80.756446400,0,0
81.256473600,1,0
81.256593600,1,1
81.756613280,0,1
81.756718240,0,0
82.256765760,1,0
82.256863200,1,1
82.756907680,0,1
82.757015040,0,0
83.257072480,1,0
83.257176640,1,1
83.757201760,0,1
83.757307520,0,0
84.257324320,1,0
84.257424320,1,1
84.757462400,0,1
84.757570880,0,0
85.257614400,1,0
85.257718720,1,1
85.757744160,0,1
85.757844000,0,0
86.257879520,1,0
86.257993120,1,1
86.758003360,0,1
86.758108000,0,0
87.258166560,1,0
87.258265600,1,1
87.758290720,0,1
87.758402880,0,0
88.258450080,1,0
88.258547680,1,1
88.758576160,0,1
88.758687520,0,0
89.258700800,1,0
89.258802080,1,1
89.758849120,0,1
89.758960000,0,0
90.258997120,1,0
90.259103200,1,1
90.759131040,0,1
90.759239200,0,0
91.259273280,1,0
91.259380480,1,1
91.759395680,0,1
91.759495200,0,0
92.259555520,1,0
92.259649120,1,1
92.759675680,0,1
92.759785920,0,0
93.259835200,1,0
93.259942240,1,1
93.759972160,0,1
93.760082240,0,0
94.260094720,1,0
94.260193920,1,1
94.760225760,0,1
94.760339520,0,0
95.260372800,1,0
95.260477440,1,1
95.760509440,0,1
95.760625600,0,0
96.260636640,1,0
96.260741280,1,1
96.760765600,0,1
96.760874240,0,0
97.260905280,1,0
97.261001920,1,1
97.761028000,0,1
97.761134720,0,0
98.261185280,1,0
98.261286560,1,1
98.761315840,0,1
98.761424640,0,0
99.261440960,1,0
99.261545760,1,1
99.761578880,0,1
99.761687680,0,0
100.261750720,1,0
100.261855520,1,1
100.761895360,0,1
100.761994560,0,0
101.262023360,1,0
101.262128960,1,1
101.762150240,0,1
101.762248480,0,0
102.262278240,1,0
102.262372640,1,1
102.762412000,0,1
102.762521440,0,0
103.262572800,1,0
103.262675520,1,1
103.762700480,0,1
103.762803520,0,0
104.262816640,1,0
104.262916000,1,1
104.762951680,0,1
104.763059520,0,0
105.263105760,1,0
105.263213440,1,1
105.763252320,0,1
105.763370400,0,0
106.263388480,1,0
106.263497760,1,1
106.763522400,0,1
106.763623520,0,0
107.263658240,1,0
107.263756160,1,1
107.763782880,0,1
107.763889280,0,0
108.263927200,1,0
108.264026880,1,1
108.764059680,0,1
108.764170400,0,0
109.264187200,1,0
109.264285920,1,1
109.764336800,0,1
109.764443360,0,0
110.264470880,1,0
110.264582560,1,1
110.764607040,0,1
110.764711840,0,0
111.264738560,1,0
111.264845280,1,1
111.764868960,0,1
111.764971040,0,0
112.265024960,1,0
112.265118720,1,1
112.765153920,0,1
112.765261920,0,0
113.265307840,1,0
113.265413760,1,1
113.765436480,0,1
113.765541440,0,0
114.265569440,1,0
114.265707520,1,1
114.765760960,0,1
114.765869920,0,0
115.265899680,1,0
115.266007840,1,1
115.766041120,0,1
115.766148160,0,0
116.266173120,1,0
116.266279680,1,1
116.766305760,0,1
116.766409120,0,0
117.266437600,1,0
117.266536320,1,1
117.766564320,0,1
117.766672160,0,0
118.266708320,1,0
118.266809760,1,1
118.766848800,0,1
118.766960000,0,0
119.266974880,1,0
119.267075360,1,1
119.767136320,0,1
119.767243200,0,0
120.267274400,1,0
120.267386400,1,1
120.767432000,0,1
120.767536000,0,0
121.267561440,1,0
121.267667840,1,1
121.767688480,0,1
121.767789120,0,0
122.267817760,1,0
122.267913440,1,1
122.767958560,0,1
122.768076160,0,0
123.268108960,1,0
123.268217120,1,1
123.768243680,0,1
123.768353120,0,0
124.268366080,1,0
124.268465120,1,1
124.768525440,0,1
124.768640000,0,0
125.268660320,1,0
125.268764640,1,1
125.768801600,0,1
125.768900800,0,0
126.268927680,1,0
126.269033440,1,1
