Time [s],Channel 2
368.781407680,1
368.787796960,0
369.288395360,1
369.292281280,0
369.792881440,1
369.796829760,0
370.297385600,1
370.301281920,0
370.801871040,1
370.805750880,0
371.306339360,1
371.310205440,0
371.810949760,1
371.814852800,0
372.315564000,1
372.319505120,0
372.820172160,1
372.828648640,0
373.329400640,1
373.333296160,0
373.834034880,1
373.839154720,0
374.339861600,1
374.343864960,0
374.844601440,1
374.848616640,0
375.349347680,1
375.353404320,0
375.854143520,1
375.858089600,0
376.358818240,1
376.362834720,0
376.863467360,1
376.867531200,0
377.368208480,1
377.372378240,0
377.873032160,1
377.877622240,0
378.378103520,1
378.381062720,0
378.881614560,1
378.884734880,0
379.385212160,1
379.388163840,0
379.888709440,1
379.891597120,0
380.392195680,1
380.395067840,0
380.895539840,1
380.898489760,0
381.398932000,1
381.401918240,0
381.902366400,1
381.905309600,0
382.405764000,1
382.408772160,0
382.909415680,1
382.913485280,0
383.414193600,1
383.418190720,0
383.918868960,1
383.923589920,0
384.424275200,1
384.428335840,0
384.929030400,1
384.932991680,0
385.433672480,1
385.437576160,0
385.938266080,1
385.942236960,0
386.442940800,1
386.446844320,0
386.947545920,1
386.951468800,0
387.452308800,1
387.456716640,0
387.957739680,1
387.961456160,0
388.462192480,1
388.466240160,0
388.966938720,1
388.971090080,0
389.471972000,1
389.475735520,0
389.976447680,1
389.980395040,0
390.481085440,1
390.485027200,0
390.985724800,1
390.989671680,0
391.490355040,1
391.494417920,0
391.994972960,1
391.999089600,0
392.499663840,1
392.506672960,0
393.008435520,1
393.011459040,0
393.511870240,1
393.514757760,0
394.015086880,1
394.018316960,0
394.518631040,1
394.521618080,0
395.021933760,1
395.024907680,0
395.525226080,1
395.528168160,0
396.028486720,1
396.031440640,0
396.531755040,1
396.534746400,0
397.035221920,1
397.038196160,0
397.538694080,1
397.543098080,0
398.043811360,1
398.047829280,0
398.548523840,1
398.552933440,0
399.053548640,1
399.057587360,0
399.558408320,1
399.562477120,0
400.063233920,1
400.067333440,0
400.568246080,1
400.572427200,0
401.073129920,1
401.077225440,0
401.578228320,1
401.582098400,0
402.082662080,1
402.087071840,0
402.587599520,1
402.594213760,0
403.094995680,1
403.098915200,0
403.599515360,1
403.605201280,0
404.105714720,1
404.109523520,0
404.610401280,1
404.614019520,0
405.114556160,1
405.118404160,0
405.618939360,1
405.622772480,0
406.123502080,1
406.127230560,0
406.627771680,1
406.631580640,0
407.132297440,1
407.136160480,0
407.636811200,1
407.644914400,0
408.145419040,1
408.148395520,0
408.648935840,1
408.651940320,0
409.152422080,1
409.155363040,0
409.655815680,1
409.658782880,0
410.159240160,1
410.162204960,0
410.662656160,1
410.665634240,0
411.166082880,1
411.169016000,0
411.669712960,1
411.672703840,0
412.173033600,1
412.176009600,0
412.676358560,1
412.682879200,0
413.183457920,1
413.187533120,0
413.688141760,1
413.693336320,0
414.194089920,1
414.197841440,0
414.698389760,1
414.702467360,0
415.203029760,1
415.206983200,0
415.707557920,1
415.711488160,0
416.212080480,1
416.216108160,0
416.716627200,1
416.720543360,0
417.221235840,1
417.225182080,0
417.726092000,1
417.732618240,0
418.233372000,1
418.237400640,0
418.738060160,1
418.742641280,0
419.243305440,1
419.247277440,0
419.748055840,1
419.752049920,0
420.252725920,1
420.256725440,0
420.757401920,1
420.761403200,0
421.262073120,1
421.266144480,0
421.766768320,1
421.770666080,0
422.271345760,1
422.275301760,0
422.776111680,1
422.782808320,0
423.283277280,1
423.286243040,0
423.786688320,1
423.789777120,0
424.290226560,1
424.293169280,0
424.793604320,1
424.796542560,0
425.296995040,1
425.299938240,0
425.800387040,1
425.803320640,0
426.303787040,1
426.306754240,0
426.807127840,1
426.810047840,0
427.310493280,1
427.313458080,0
427.814013120,1
427.821148960,0
428.321859200,1
428.325902560,0
428.826598560,1
428.830811200,0
429.331535840,1
429.335574240,0
429.836260480,1
429.840646560,0
430.341338880,1
430.345354240,0
430.846056160,1
430.849986880,0
431.350728320,1
431.354748640,0
431.855406560,1
431.859379680,0
432.360063680,1
432.364147520,0
432.864782720,1
432.871468160,0
433.371927520,1
433.374876480,0
433.875330400,1
433.878558720,0
434.379011840,1
434.381960640,0
434.882406720,1
434.885326240,0
435.385772320,1
435.388721440,0
435.889168480,1
435.892086240,0
436.392530080,1
436.395449120,0
436.895767040,1
436.898660640,0
437.398974720,1
437.401924640,0
437.902272320,1
437.906120800,0
