Time [s],Channel 2
388.143749280,0
388.644346240,1
388.648157120,0
389.148743360,1
389.152611040,0
389.653202880,1
389.657532320,0
390.158167520,1
390.162106080,0
390.662623360,1
390.666481920,0
391.167060320,1
391.171405440,0
391.671998880,1
391.678879360,0
392.179468800,1
392.183358720,0
392.683942720,1
392.688549280,0
393.189139520,1
393.193122880,0
393.693707200,1
393.697533120,0
394.198150560,1
394.202739840,0
394.703318400,1
394.707137280,0
395.207744800,1
395.211600800,0
395.712160000,1
395.716034400,0
396.216642240,1
396.220702400,0
396.722310080,1
396.727323840,0
397.227918240,1
397.231803040,0
397.732380160,1
397.736597280,0
398.237180480,1
398.241077120,0
398.741664000,1
398.745539840,0
399.246118560,1
399.250029920,0
399.750620480,1
399.754523840,0
400.255212800,1
400.259271040,0
400.759757120,1
400.763567360,0
401.264058240,1
401.268183200,0
401.768752320,1
401.772568000,0
402.273229440,1
402.276912640,0
402.777568000,1
402.781396640,0
403.281870880,1
403.286540160,0
403.787008640,1
403.790849920,0
404.291313280,1
404.295258240,0
404.795727840,1
404.799680960,0
405.300156320,1
405.304089280,0
405.804680480,1
405.808537760,0
406.309115200,1
406.319317760,0
406.819915520,1
406.822758400,0
407.323157600,1
407.326192160,0
407.826702240,1
407.829652640,0
408.330112000,1
408.333147040,0
408.833604640,1
408.836472960,0
409.336861760,1
409.339830720,0
409.840213280,1
409.843240480,0
410.343626080,1
410.346651680,0
410.846925120,1
410.849853440,0
411.350161280,1
411.354642720,0
411.855111840,1
411.859014400,0
412.359484800,1
412.364142720,0
412.864577280,1
412.868396480,0
413.368859680,1
413.372718400,0
413.873183040,1
413.877077600,0
414.377544000,1
414.381547520,0
414.882172160,1
414.886164800,0
415.386638400,1
415.390701280,0
415.891274240,1
415.895258080,0
416.395807040,1
416.403373760,0
416.903803200,1
416.907779360,0
417.408542880,1
417.412407040,0
417.912960160,1
417.916932800,0
418.417499680,1
418.421456160,0
418.922220640,1
418.926073600,0
419.426811680,1
419.430673600,0
419.931423200,1
419.935210240,0
420.435785280,1
420.440316800,0
420.940798720,1
420.944732640,0
421.445186880,1
421.450325760,0
421.950614720,1
421.953519840,0
422.453842720,1
422.457012160,0
422.957373280,1
422.960282880,0
423.460579840,1
423.463492160,0
423.963773120,1
423.966669120,0
424.466961280,1
424.469871680,0
424.970172800,1
424.973055040,0
425.473727520,1
425.476559360,0
425.976977760,1
425.979871200,0
426.480358560,1
426.483884960,0
426.984485120,1
426.988347200,0
427.488958080,1
427.493728480,0
427.994309760,1
427.998233440,0
428.498875840,1
428.502755360,0
429.003568480,1
429.006699040,0
429.507072160,1
429.510011200,0
430.010424480,1
430.013306080,0
430.513775200,1
430.516640640,0
431.017128160,1
431.019924160,0
431.520329760,1
431.523482880,0
432.023957440,1
432.026790240,0
432.527256160,1
432.530197280,0
433.030662240,1
433.033491040,0
433.533963520,1
433.536789600,0
434.037210720,1
434.040931520,0
434.541517280,1
434.545413760,0
435.046005440,1
435.049880480,0
435.550866880,1
435.554562560,0
436.055158880,1
436.058943840,0
436.559560320,1
436.566801600,0
437.067413280,1
437.071266560,0
437.571857920,1
437.576153120,0
438.076861760,1
438.080745920,0
438.581334560,1
438.585275520,0
439.085853600,1
439.089734720,0
439.590299520,1
439.594246560,0
440.094830400,1
440.098785120,0
440.599260480,1
