Time [s],Channel 2
347.239936000,1
347.240727680,0
347.741349440,1
347.742071200,0
348.242640320,1
348.243343680,0
348.743864000,1
348.744522880,0
349.244959840,1
349.245620640,0
349.746062720,1
349.746674240,0
350.247105600,1
350.247774720,0
350.748203840,1
350.748857920,0
351.249258400,1
351.249934880,0
351.750462720,1
351.751095360,0
352.251986560,1
352.253163520,0
352.753892960,1
352.754638720,0
353.255151520,1
353.255889280,0
353.756390400,1
353.757111840,0
354.257805760,1
354.258573600,0
354.759242400,1
354.759919680,0
355.260628320,1
355.261359680,0
355.761873440,1
355.762633120,0
356.263139840,1
356.263873920,0
356.764410240,1
356.765101600,0
357.265607520,1
357.266425760,0
357.767158720,1
357.767870240,0
358.268313760,1
358.269025760,0
358.769452960,1
358.770110880,0
359.270547840,1
359.271229280,0
359.771743040,1
359.772327520,0
360.272768800,1
360.273454720,0
360.773902240,1
360.774605120,0
361.275126080,1
361.275795520,0
361.776226880,1
361.776853760,0
362.277301440,1
362.278036960,0
362.778561920,1
362.779288640,0
363.279976800,1
363.280776960,0
363.781359200,1
363.782077120,0
364.282638080,1
364.283316960,0
364.783863840,1
364.784521920,0
365.285074560,1
365.285770400,0
365.786376640,1
365.787125280,0
366.287680320,1
366.288367200,0
366.788912800,1
366.789579840,0
367.290131200,1
367.290927360,0
367.792266080,1
367.793235520,0
368.293973600,1
368.294935040,0
368.795572320,1
368.796515200,0
369.297185920,1
369.298096640,0
369.798783840,1
369.799787360,0
370.300600160,1
370.301508640,0
370.802150240,1
370.803072800,0
371.303731040,1
371.304583360,0
371.805246080,1
371.806137760,0
372.308409280,1
372.309298400,0
372.810006720,1
372.810961600,0
373.311792800,1
373.312715040,0
373.813357440,1
373.814294400,0
374.314934880,1
374.315876800,0
374.816514080,1
374.817361440,0
375.318036320,1
375.319001760,0
375.819648800,1
375.820550240,0
376.321167360,1
376.322076640,0
376.822883680,1
376.823789760,0
377.324897440,1
377.326125120,0
377.849322880,1
377.850049600,0
378.350564640,1
378.351280480,0
378.851716640,1
378.852384000,0
379.352822880,1
379.353522560,0
379.853961600,1
379.854586400,0
380.355033760,1
380.355705600,0
380.856135680,1
380.856834080,0
381.357265600,1
381.357923360,0
381.858410720,1
381.859020640,0
382.359483840,1
382.360469280,0
382.861153760,1
382.861869920,0
383.362377280,1
383.363004640,0
383.863540480,1
383.864216960,0
384.364773120,1
384.365494400,0
384.866020000,1
384.866674080,0
385.367194080,1
385.367893760,0
385.868405440,1
385.869121600,0
386.369651360,1
386.370353120,0
386.870874560,1
386.871524320,0
387.372016000,1
387.372547520,0
387.872863680,1
387.873572960,0
388.374015680,1
388.375838240,0
388.876325760,1
388.876973280,0
389.377405920,1
389.378104800,0
389.878545600,1
389.879172800,0
390.379602400,1
390.380282720,0
390.880711040,1
390.881415520,0
391.381850240,1
391.382521440,0
391.882956960,1
391.883573920,0
392.384031360,1
392.385185920,0
392.885866720,1
392.886568800,0
393.387057760,1
393.387683520,0
393.888134400,1
393.888826400,0
394.389344640,1
394.390066400,0
394.890587200,1
394.891240480,0
395.391758880,1
395.392489440,0
395.893007520,1
395.893764000,0
396.394291680,1
396.394962560,0
396.895486400,1
396.896131200,0
397.396634880,1
397.397313440,0
397.897772480,1
397.898675360,0
398.399320320,1
398.400266560,0
398.900871200,1
398.901764000,0
399.402432000,1
399.403345600,0
399.903977760,1
399.904833120,0
400.405459040,1
400.406354560,0
400.907130400,1
400.908048800,0
401.408681600,1
401.409517120,0
401.910149600,1
401.911046560,0
402.411669600,1
402.412488480,0
402.934312640,1
402.934952480,0
403.435446880,1
403.436165440,0
403.936677600,1
403.937327520,0
404.437872640,1
404.438593280,0
404.939097760,1
404.939756160,0
405.440266080,1
405.440964800,0
405.941475520,1
405.942099200,0
406.442611840,1
406.443260000,0
406.943778240,1
406.944434880,0
407.444925440,1
407.445675680,0
407.946112480,1
407.946726240,0
408.447157440,1
408.447779680,0
408.948154240,1
408.948757120,0
409.449185600,1
409.449884480,0
409.950334400,1
409.950944320,0
410.451368000,1
410.452037280,0
410.952459680,1
410.953040480,0
411.453463040,1
411.454148960,0
411.954585120,1
411.955207840,0
412.455656640,1
412.456355840,0
412.956866240,1
412.957496480,0
413.458008800,1
413.458797600,0
413.959350560,1
413.960007360,0
414.460517920,1
414.461145760,0
414.961677760,1
414.962325600,0
415.462853120,1
415.463587840,0
415.964125920,1
415.964736320,0
416.465249440,1
416.465920960,0
416.966446880,1
416.967109120,0
417.467609280,1
417.468271520,0
417.968672800,1
417.969250720,0
418.469658560,1
418.470307840,0
418.970677760,1
418.971272160,0
419.471696320,1
419.472401280,0
419.972837120,1
419.973412960,0
420.473811040,1
420.474501600,0
420.974943840,1
420.975510720,0
421.475938880,1
421.476613440,0
421.977054400,1
421.977664320,0
422.478136160,1
422.478981120,0
422.979536960,1
422.980356000,0
423.480976640,1
423.481855680,0
423.982450080,1
423.983301440,0
424.483931040,1
424.484840320,0
424.985459840,1
424.986381440,0
425.487016960,1
425.487890080,0
425.988529600,1
425.989373120,0
426.490012480,1
426.490886880,0
426.991525280,1
426.992370240,0
427.492993760,1
427.493886880,0
427.994480480,1
427.995302720,0
428.495940160,1
428.496835840,0
428.997416160,1
428.998328960,0
429.498986240,1
429.500040160,0
430.000796800,1
430.001655840,0
430.502358400,1
430.503323360,0
431.003958400,1
431.004740000,0
431.505376160,1
431.506366720,0
